locale is "es_ES.UTF-8"
locale charset is "UTF-8"
locale is "es_ES.UTF-8"
locale charset is "UTF-8"
1> 2> Name	Owner	Object_type
DF_Sbet_SaldoCuentaBienestar_FechaUltActualizacion	dbo	default (maybe cns)
DF_Sbet_SaldoCuentaBienestar_PerId	dbo	default (maybe cns)
DF_Sbet_SaldoCuentaBienestar_RutAfiliado	dbo	default (maybe cns)
DF_Sbet_SaldoCuentaBienestar_Saldo	dbo	default (maybe cns)
DF_Sbet_SaldoCuentaBienestar_SaldoUf	dbo	default (maybe cns)
DF_Sbet_SaldoCuentaBienestar_TipoAfiliacion	dbo	default (maybe cns)
DF_SbeT_SistemaBonificacion_DentalPlus	dbo	default (maybe cns)
DF_SbeT_SistemaBonificacionTopado_TipoAfiliacion	dbo	default (maybe cns)
DF_SbeT_SistemasBonificacionTope_CodigoSistemaActual	dbo	default (maybe cns)
DF_SbeT_SistemasBonificacionTope_CodigoSistemaNuevo	dbo	default (maybe cns)
DF_SbeT_SistemasBonificacionTope_MontoNuevoSistema	dbo	default (maybe cns)
DF_Sbet_TipoCodigo_Descripcion	dbo	default (maybe cns)
DF_Sbet_TipoCodigo_TipoCodigo	dbo	default (maybe cns)
DF_Sbet_TipoCodigoModulo_CodigoModulo	dbo	default (maybe cns)
DF_Sbet_TipoCodigoModulo_DescriCorta	dbo	default (maybe cns)
DF_Sbet_TipoCodigoModulo_Descripcion	dbo	default (maybe cns)
DF_Sbet_TipoCodigoModulo_DescripcionComercial	dbo	default (maybe cns)
DF_Sbet_TopesPorSistemaAUD_fechareg	dbo	default (maybe cns)
DF_SbeT_TopesporsistemaVirtual_BonificacionUf	dbo	default (maybe cns)
DF_SbeT_TopesporsistemaVirtual_CantidadSol	dbo	default (maybe cns)
DF_SbeT_TopesporsistemaVirtual_CodigoSistema	dbo	default (maybe cns)
DF_SbeT_TopesporsistemaVirtual_CorrelativoCarga	dbo	default (maybe cns)
DF_SbeT_TopesporsistemaVirtual_EjeAno	dbo	default (maybe cns)
DF_SbeT_TopesporsistemaVirtual_RutAfiliado	dbo	default (maybe cns)
DF_SbeT_TopesporsistemaVirtual_TipoAfiliacion	dbo	default (maybe cns)
DF_SbeT_TopesporsistemaVirtual_TotalMtoBonifica	dbo	default (maybe cns)
DF_Sbet_TotalProgMedico_BonDocNumero	dbo	default (maybe cns)
DF_Sbet_TotalProgMedico_BonDocNumeroDet	dbo	default (maybe cns)
DF_Sbet_TotalProgMedico_BonDocTipo	dbo	default (maybe cns)
DF_Sbet_TotalProgMedico_Total	dbo	default (maybe cns)
DF_SbeT_Usuarios_EmiteReembolsosEspeciales	dbo	default (maybe cns)
DF_Sbet_VademecumRubro_RubroGenerico	dbo	default (maybe cns)
DF_Sbet_VademecumRubro_RubroMarca	dbo	default (maybe cns)
DF_Sbet_VademecumRubro_Vademecum	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_ApellidoMaterno	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_ApellidoPaterno	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_AporteCargaEsp	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_AporteCargaNor	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_AporteTitular	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_CargasEspeciales	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_CargasNormales	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_CorrelativoIntAjusteAvisoPago	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_EmpId	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_EmpRut	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_FechaProceso	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_FechaUF	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_FolioConvenio	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_Monto_Cuota_Prestamo	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_MontoUF	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_NombreCompleto	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_PerId	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_ProRut	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_ProSucNumero	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_RentaMensual	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPago_ValorUF	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_ConfirmaPagoInternet	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_CorrelativoIntAvisoPago	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_EmpId	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_EmpRut	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_EstadoAjuste	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_EstadoDoc	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_FechaEmision	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_FechaPagoInternet	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_FechaRegistraPago	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_FechaUF	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_FolioConvenio	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_InstId	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_MontoPagado	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_MontoPagadoInternet	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_MontoTitulares	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_MontoTotalAjuste	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_MontoUF	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_NumeroRenovacion	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_Observacion	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_PerId	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_PeriodoAporte	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_ProSucNumero	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_QCN	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_QTitulares	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_TipoCupon	dbo	default (maybe cns)
DF_ScoT_AjusteAvisosPagoCar_ValorUF	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_EmpId	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_EmpRazonSocial	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_EmpRut	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_Mes01	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_Mes02	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_Mes03	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_Mes04	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_Mes05	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_Mes07	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_Mes08	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_Mes09	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_Mes10	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_Mes11	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_Mes12	dbo	default (maybe cns)
DF_ScoT_AportesxEmpresa_PerId	dbo	default (maybe cns)
DF_ScoT_AuditoriaReprocesos_FechaTerminoReproceso	dbo	default (maybe cns)
DF_ScoT_AvisosPago_AporteEspecial	dbo	default (maybe cns)
DF_ScoT_AvisosPago_AporteEspecial_Camara	dbo	default (maybe cns)
DF_ScoT_AvisosPago_AporteNormal	dbo	default (maybe cns)
DF_ScoT_AvisosPago_AporteNormal_Camara	dbo	default (maybe cns)
DF_ScoT_AvisosPago_AporteTotal	dbo	default (maybe cns)
DF_ScoT_AvisosPago_AporteTotal_Camara	dbo	default (maybe cns)
DF_ScoT_AvisosPago_Camara_Excedentes	dbo	default (maybe cns)
DF_ScoT_AvisosPago_Camara_FechaProceso	dbo	default (maybe cns)
DF_ScoT_AvisosPago_Camara_FolioConvenio	dbo	default (maybe cns)
DF_ScoT_AvisosPago_Camara_Monto_Cuota_Prestamo	dbo	default (maybe cns)
DF_ScoT_AvisosPago_Camara_SaldoAnterior	dbo	default (maybe cns)
DF_ScoT_AvisosPago_CargasEspeciales	dbo	default (maybe cns)
DF_ScoT_AvisosPago_CargasEspeciales_Camara	dbo	default (maybe cns)
DF_ScoT_AvisosPago_CargasNormales	dbo	default (maybe cns)
DF_ScoT_AvisosPago_CargasNormales_Camara	dbo	default (maybe cns)
DF_ScoT_AvisosPago_RentaMensual	dbo	default (maybe cns)
DF_ScoT_AvisosPago_RentaMensual_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_ConfirmaPagoInternet	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_ConfirmaPagoInternet_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_EmpRut	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_EmpRut_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_EstadoCupon	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_EstadoCupon_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_EstadoDoc	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_Excedentes	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_FechaEmision	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_FechaEmision_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_FechaPagoInternet	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_FechaPagoInternet_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_FechaRegistraPago	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_FechaRegistraPago_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_FechaVencimiento	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_FechaVencimiento_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoCE	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoCE_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoCN	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoCN_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoPagado	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoPagado_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoPagadoInternet	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoPagadoInternet_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoPrestamo	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoPrestamo_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoTitulares	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoTitulares_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoTotalCupon	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_MontoTotalCupon_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_NombreArchivoCupon	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_NombreArchivoCupon_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_NombreArchivoDetalle	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_NombreArchivoDetalle_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_NroCompteBanco	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_NroCompteBanco_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_PerId	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_PerId_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_PeriodoAporte	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_PeriodoAporte_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_ProSucNumero	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_ProSucNumero_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_QCE	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_QCE_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_QCN	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_QCN_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_QTitulares	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_QTitulares_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_SaldoAnterior	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_UbicacionArchivoCupon	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_UbicacionArchivoCupon_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_UbicacionArchivoDetalle	dbo	default (maybe cns)
DF_Scot_AvisosPagoCar_UbicacionArchivoDetalle_Camara	dbo	default (maybe cns)
DF_Scot_AvisosPagoCarSociosCChC_ApeMaterno	dbo	default (maybe cns)
DF_Scot_AvisosPagoCarSociosCChC_ApePaterno	dbo	default (maybe cns)
DF_Scot_AvisosPagoCarSociosCChC_NombreComplero	dbo	default (maybe cns)
DF_ScoT_AvisosPagoCarTEST_EstadoDoc	dbo	default (maybe cns)
DF_ScoT_AvisosPagoCarTEST_Excedentes	dbo	default (maybe cns)
DF_ScoT_AvisosPagoCarTEST_InteresesMora	dbo	default (maybe cns)
DF_ScoT_AvisosPagoCarTEST_PagosAnticipados	dbo	default (maybe cns)
DF_ScoT_AvisosPagoCarTEST_SaldoAnterior	dbo	default (maybe cns)
DF_ScoT_AvisosPagoCarTEST_ValorUf	dbo	default (maybe cns)
DF_ScoT_AvisosPagoPrueba_AporteEspecial	dbo	default (maybe cns)
DF_ScoT_AvisosPagoPrueba_AporteNormal	dbo	default (maybe cns)
DF_ScoT_AvisosPagoPrueba_AporteTotal	dbo	default (maybe cns)
DF_ScoT_AvisosPagoPrueba_CargasEspeciales	dbo	default (maybe cns)
DF_ScoT_AvisosPagoPrueba_CargasNormales	dbo	default (maybe cns)
DF_ScoT_AvisosPagoPrueba_RentaMensual	dbo	default (maybe cns)
DF_ScoT_AvisosPagoTEST_FechaUf	dbo	default (maybe cns)
DF_ScoT_AvisosPagoTEST_MontoUf	dbo	default (maybe cns)
DF_ScoT_AvisosPagoTEST_ValorUf	dbo	default (maybe cns)
DF_Scot_CabeceraPlanilla_FolioConvenio	dbo	default (maybe cns)
DF_Scot_CabeceraPlanilla_Sucurs	dbo	default (maybe cns)
DF_ScoT_ControlSaldosModulos_CargasEspeciales	dbo	default (maybe cns)
DF_ScoT_ControlSaldosModulos_CargasNormales	dbo	default (maybe cns)
DF_ScoT_ControlSaldosModulos_Estado	dbo	default (maybe cns)
DF_ScoT_ControlSaldosModulos_GastosBonificaciones	dbo	default (maybe cns)
DF_ScoT_ControlSaldosModulos_MontoCE	dbo	default (maybe cns)
DF_ScoT_ControlSaldosModulos_MontoCN	dbo	default (maybe cns)
DF_ScoT_ControlSaldosModulos_Montotitular	dbo	default (maybe cns)
DF_ScoT_ControlSaldosModulos_NumeroRenovacion	dbo	default (maybe cns)
DF_ScoT_ControlSaldosModulos_PeriodoActualizacion	dbo	default (maybe cns)
DF_ScoT_ControlSaldosModulos_ProSucNumero	dbo	default (maybe cns)
DF_ScoT_ControlSaldosModulos_Titulares	dbo	default (maybe cns)
DF_ScoT_CtaCteAdherente_EmpRut	dbo	default (maybe cns)
DF_ScoT_CtaCteAdherente_Estado	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_CorrelativoDocto	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_CtaCodigo	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_DivCodigo	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_EmpId	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_EmpRut	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_Estado	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_FechaCancelacion	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_FechaMovimiento	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_FechaVencimiento	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_FolioPaquete	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_MontoDebe	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_MontoHaber	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_PerId	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_PerIdDocto	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_PeriodoAporte	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_ProSucNumero	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_TesDocNumInterno	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_TesTdoId	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_TipoMovimiento	dbo	default (maybe cns)
DF_ScoT_CtaCteEmpresa_UniCodigo	dbo	default (maybe cns)
DF_ScoT_Delta_EmpId	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_ApeMaterno	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_ApePaterno	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_CorrelativoIntPlanilla	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_EmpId	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_EmpRut	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_Estado	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_ItemId	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_NoCargasEspeciales	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_NoCargasNormales	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_Nombres	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_PerId	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_ProSucNumero	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_RentaInformada	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_Rut	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_TotalCargasespeciales	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_TotalCargasNormales	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_TotalEmpleador	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_TotalEmpleados	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_TotalOtrosPlanes	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_TotalPrestamos	dbo	default (maybe cns)
DF_ScoT_DetallePlanillaAporte_Rec_TotalSocios	dbo	default (maybe cns)
DF_ScoT_EstadosCobranzaCtaCteEmpresa_EstadoApertura	dbo	default (maybe cns)
DF_ScoT_EstadosCobranzaCtaCteEmpresa_EstadoCierre	dbo	default (maybe cns)
DF_ScoT_EstadosCobranzaCtaCteEmpresa_EstadoContabilizacion	dbo	default (maybe cns)
DF_ScoT_EstadosCobranzaCtaCteEmpresa_FechaApertura	dbo	default (maybe cns)
DF_ScoT_EstadosCobranzaCtaCteEmpresa_FechaCierre	dbo	default (maybe cns)
DF_ScoT_EstadosCobranzaCtaCteEmpresa_FechaContabilizacion	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_CorrelativoDocto	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_CorrelativoIntCuponAsigna	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_CtaCodigo	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_DivCodigo	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_EmpId	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_EmpRut	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_EmpRutAsigna	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_Estado	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_FechaMovimiento	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_FolioPaquete	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_MontoDebe	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_MontoExcedentes	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_PerId	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_PerIdDocto	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_PeriodoAporte	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_PeriodoAporteAsigna	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_ProSucNumero	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_ProSucNumeroAsigna	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_TesDocNumInterno	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_TesTdoId	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_TipoMovimiento	dbo	default (maybe cns)
DF_ScoT_ExcedentesEmpresa_UniCodigo	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_CorrelativoDocto	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_CorrelativoIntCuponAsigna	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_CtaCodigo	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_DivCodigo	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_EmpId	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_EmpRut	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_EmpRutAsigna	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_Estado	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_FechaMovimiento	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_FolioPaquete	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_MontoDebe	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_MontoExcedentes	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_PerId	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_PerIdDocto	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_PeriodoAporte	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_PeriodoAporteAsigna	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_ProSucNumero	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_ProSucNumeroAsigna	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_TesDocNumInterno	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_TesTdoId	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_TipoMovimiento	dbo	default (maybe cns)
DF_ScoT_ExcedentesxDistribuir_UniCodigo	dbo	default (maybe cns)
DF_ScoT_GestionCCHC_FechaActivacion	dbo	default (maybe cns)
DF_ScoT_GestionCCHC_FechaIncorporacion	dbo	default (maybe cns)
DF_ScoT_GestionCCHC_FechaPrimerAporte	dbo	default (maybe cns)
DF_ScoT_GestionCCHC_Gastos	dbo	default (maybe cns)
DF_ScoT_GestionDeltaCargas_PerId	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_CargasE	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_CargasN	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_Cotizantes	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_EmpId	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_MontoCargo	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_Moras	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_PerId	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_PeriodoAporte	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_ProRut	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_Provision	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_Recaudacion	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_Reparos	dbo	default (maybe cns)
DF_ScoT_GestionTRAD_Rezagos	dbo	default (maybe cns)
DF_ScoT_Paquetes_CodigoAprobacion	dbo	default (maybe cns)
DF_ScoT_PeriodosContables_CorrelativoIntRecaudacion	dbo	default (maybe cns)
DF_ScoT_PeriodosContables_DeltaEmpresas	dbo	default (maybe cns)
DF_ScoT_PeriodosContabVigencia_DeltaEmpresa	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_CorrelativoIntCupon	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_FolioConvenio	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_ProSucNumero	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_Rec_CorrelativoIntCupon	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_Rec_Excedentes	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_Rec_FechaAprobacion	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_Rec_FechaContabilizacion	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_Rec_FolioConvenio	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_Rec_NoCargasEspeciales	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_Rec_NoCargasNormales	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_Rec_ProSucNumero	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_Rec_SaldoAnterior	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_Rec_TotalCargasNormales	dbo	default (maybe cns)
DF_ScoT_PlanillaAporte_TipoMovimiento	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_AporteCargasEspeciales	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_AporteCargasNormales	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_AporteEmpresa	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_AportePlus	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_AporteSocios	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_AporteTrabajador	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_BaseRenta	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_CargasEspeciales	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_CargasNormales	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_CargasPlus	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_CodigoSistema	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_EmpId	dbo	default (maybe cns)
DF_ScoT_PlanillaCobranza_Rec_EmpRut	dbo	default (maybe cns)
