locale is "es_ES.UTF-8"
locale charset is "UTF-8"
locale is "es_ES.UTF-8"
locale charset is "UTF-8"
1> 2> Name	Owner	Object_type
SRX_SOLICI_srx_fe_1401090163	dbo	default
SRX_SOLICI_srx_fl_1417090220	dbo	default
SRX_SOLICI_srx_fl_1433090277	dbo	default
SRX_SOLICI_srx_fo_1161089308	dbo	default
SRX_SOLICI_srx_fo_1385090106	dbo	default
SRX_SOLICI_srx_in_1353089992	dbo	default
SRX_SOLICI_srx_no_1145089251	dbo	default
SRX_SOLICI_srx_ob_1369090049	dbo	default
SRX_SOLICI_srx_ru_1113089137	dbo	default
SRX_SOLICI_srx_ru_1129089194	dbo	default
SRX_SOLICI_srx_so_1097089080	dbo	default
SRX_SOLICI_srx_so_831480272	dbo	default
SRX_SOLICI_srx_us_1257089650	dbo	default
SRX_SOLICI_srx_us_1305089821	dbo	default
SRX_SOLICI_srxh_c_1055481070	dbo	default
SRX_SOLICI_srxh_c_879480443	dbo	default
SRX_SOLICI_srxh_c_991480842	dbo	default
SRX_SOLICI_srxh_f_911480557	dbo	default
SRX_SOLICI_srxh_f_927480614	dbo	default
SRX_SOLICI_srxh_f_943480671	dbo	default
SRX_SOLICI_srxh_f_959480728	dbo	default
SRX_SOLICI_srxh_g_895480500	dbo	default
SRX_SOLICI_srxh_o_847480329	dbo	default
SRX_SOLICI_srxh_p_863480386	dbo	default
SRX_SOLICI_srxh_s_815480215	dbo	default
SRX_SOLICI_srxh_t_1007480899	dbo	default
SRX_SOLICI_srxh_u_1023480956	dbo	default
SRX_SOLICI_srxh_u_1039481013	dbo	default
SRX_SOLICI_srxh_u_975480785	dbo	default
SRX_TIPORI_cod_or_237434201	dbo	default
SRX_TIPORI_glosa1_269434315	dbo	default
SRX_TIPORI_glosa2_285434372	dbo	default
SRX_TIPORI_glosa3_301434429	dbo	default
SRX_TIPORI_glosa4_317434486	dbo	default
SRX_TIPORI_glosa__253434258	dbo	default
SRX_TIPPAR_tpx_gl_363442750	dbo	default
SRX_TIPPAR_tpx_ti_347442693	dbo	default
SUBSIDIOS__clase__846100336	dbo	default
SUCURSAPHO_COD_CO_525539337	dbo	default
SUCURSAPHO_COD_SA_509539280	dbo	default
SUC_USE_uss_us_2146205623	dbo	default
TABLA_ABON_abono__595567341	dbo	default
TABLA_ABON_causa__2015484490	dbo	default
TABLA_ABON_cod_as_1871483977	dbo	default
TABLA_ABON_cod_as_2000148402	dbo	default
TABLA_ABON_cod_as_419566714	dbo	default
TABLA_ABON_cod_as_82901548	dbo	default
TABLA_ABON_cot_in_194901947	dbo	default
TABLA_ABON_cot_in_531567113	dbo	default
TABLA_ABON_cot_to_210902004	dbo	default
TABLA_ABON_cot_to_547567170	dbo	default
TABLA_ABON_dv_114901662	dbo	default
TABLA_ABON_dv_1903484091	dbo	default
TABLA_ABON_dv_2032148516	dbo	default
TABLA_ABON_dv_451566828	dbo	default
TABLA_ABON_fecha__2064148630	dbo	default
TABLA_ABON_id_abo_579567284	dbo	default
TABLA_ABON_mes_ge_162901833	dbo	default
TABLA_ABON_mes_ge_1951484262	dbo	default
TABLA_ABON_mes_ge_2112148801	dbo	default
TABLA_ABON_mes_ge_499566999	dbo	default
TABLA_ABON_mes_re_130901719	dbo	default
TABLA_ABON_mes_re_146901776	dbo	default
TABLA_ABON_mes_re_1919484148	dbo	default
TABLA_ABON_mes_re_1935484205	dbo	default
TABLA_ABON_mes_re_1999484433	dbo	default
TABLA_ABON_mes_re_2080148687	dbo	default
TABLA_ABON_mes_re_2096148744	dbo	default
TABLA_ABON_mes_re_467566885	dbo	default
TABLA_ABON_mes_re_483566942	dbo	default
TABLA_ABON_monto__178901890	dbo	default
TABLA_ABON_monto__1967484319	dbo	default
TABLA_ABON_monto__1983484376	dbo	default
TABLA_ABON_monto__2128148858	dbo	default
TABLA_ABON_monto__2144148915	dbo	default
TABLA_ABON_monto__515567056	dbo	default
TABLA_ABON_num_em_226902061	dbo	default
TABLA_ABON_num_em_563567227	dbo	default
TABLA_ABON_run_1887484034	dbo	default
TABLA_ABON_run_2016148459	dbo	default
TABLA_ABON_run_435566771	dbo	default
TABLA_ABON_run_98901605	dbo	default
TABLA_ABON_tip_de_2048148573	dbo	default
TABLA_ARCH_cod_as_1185681653	dbo	default
TABLA_ARCH_cod_as_1287254022	dbo	default
TABLA_ARCH_cod_as_2080968821	dbo	default
TABLA_ARCH_cod_as_26673474	dbo	default
TABLA_ARCH_cot_in_1313682109	dbo	default
TABLA_ARCH_cot_in_154673930	dbo	default
TABLA_ARCH_cot_to_1329682166	dbo	default
TABLA_ARCH_cot_to_170673987	dbo	default
TABLA_ARCH_cta_ru_115057827	dbo	default
TABLA_ARCH_cta_ru_1245437792	dbo	default
TABLA_ARCH_cta_ru_862152448	dbo	default
TABLA_ARCH_dv_1217681767	dbo	default
TABLA_ARCH_dv_1319254136	dbo	default
TABLA_ARCH_dv_2112968935	dbo	default
TABLA_ARCH_dv_58673588	dbo	default
TABLA_ARCH_flg_in_1293437963	dbo	default
TABLA_ARCH_flg_in_163057998	dbo	default
TABLA_ARCH_flg_in_910152619	dbo	default
TABLA_ARCH_flg_to_1309438020	dbo	default
TABLA_ARCH_flg_to_179058055	dbo	default
TABLA_ARCH_flg_to_926152676	dbo	default
TABLA_ARCH_mcc_co_1261437849	dbo	default
TABLA_ARCH_mcc_co_131057884	dbo	default
TABLA_ARCH_mcc_co_878152505	dbo	default
TABLA_ARCH_mcc_mo_1277437906	dbo	default
TABLA_ARCH_mcc_mo_1325438077	dbo	default
TABLA_ARCH_mcc_mo_147057941	dbo	default
TABLA_ARCH_mcc_mo_894152562	dbo	default
TABLA_ARCH_monto_122673816	dbo	default
TABLA_ARCH_monto_1281681995	dbo	default
TABLA_ARCH_monto_1351254250	dbo	default
TABLA_ARCH_monto_2144969049	dbo	default
TABLA_ARCH_num_em_1345682223	dbo	default
TABLA_ARCH_num_em_186674044	dbo	default
TABLA_ARCH_per_ge_106673759	dbo	default
TABLA_ARCH_per_ge_1265681938	dbo	default
TABLA_ARCH_per_in_13485458	dbo	default
TABLA_ARCH_per_in_1361682280	dbo	default
TABLA_ARCH_per_in_1415254478	dbo	default
TABLA_ARCH_per_pa_2128968992	dbo	default
TABLA_ARCH_per_re_1233681824	dbo	default
TABLA_ARCH_per_re_1249681881	dbo	default
TABLA_ARCH_per_re_1335254193	dbo	default
TABLA_ARCH_per_re_1367254307	dbo	default
TABLA_ARCH_per_re_1383254364	dbo	default
TABLA_ARCH_per_re_74673645	dbo	default
TABLA_ARCH_per_re_90673702	dbo	default
TABLA_ARCH_run_1201681710	dbo	default
TABLA_ARCH_run_1303254079	dbo	default
TABLA_ARCH_run_2096968878	dbo	default
TABLA_ARCH_run_42673531	dbo	default
TABLA_ARCH_tipo_c_1399254421	dbo	default
TABLA_ARCH_vigenc_1297682052	dbo	default
TABLA_ARCH_vigenc_138673873	dbo	default
TES_USUAUT_tes_mo_1576426821	dbo	default
TES_USUAUT_tes_us_1560426764	dbo	default
TMP_ESTADO_dv_lic_201242053	dbo	default
TMP_ESTADO_estado_217242110	dbo	default
TMP_ESTADO_fecha_233242167	dbo	default
TMP_ESTADO_id_lic_185241996	dbo	default
TMP_PLAN_pln_co_914956567	dbo	default
TMP_PLAN_pln_gl_930956624	dbo	default
TMP_PLAN_pln_ob_978956795	dbo	default
TMP_PLAN_pln_va_946956681	dbo	default
TMP_PLAN_pln_va_962956738	dbo	default
TMP_SOLICI_tmp_so_1835239774	dbo	default
TMP_SOLICI_tmp_so_1851239831	dbo	default
TMP_SOLICI_tmp_so_1867239888	dbo	default
TMP_SOLICI_tmp_so_1883239945	dbo	default
TMP_SOLICI_tmp_so_1899240002	dbo	default
TMP_SOLICI_tmp_so_1915240059	dbo	default
TMP_SOLICI_tmp_so_1931240116	dbo	default
TMP_SOLICI_tmp_so_1947240173	dbo	default
TMP_SOLICI_tmp_so_1963240230	dbo	default
TMP_SOLICI_tmp_so_1979240287	dbo	default
TMP_SOLICI_tmp_so_1995240344	dbo	default
TMP_SOLICI_tmp_so_2011240401	dbo	default
TMP_SOLICI_tmp_so_2027240458	dbo	default
TMP_SOLICI_tmp_so_2043240515	dbo	default
TM_USUARIO_rut_ag_110813738	dbo	default
TM_USUARIO_rut_ag_1898628088	dbo	default
TOPBEN_fld_rd_2106329245	dbo	default
TOPBEN_fld_re_1523674757	dbo	default
TOPES_top_an_841244333	dbo	default
TOPES_top_be_825244276	dbo	default
TOPES_top_ca_905244561	dbo	default
TOPES_top_di_921244618	dbo	default
TOPES_top_ho_937244675	dbo	default
TOPES_top_me_857244390	dbo	default
TOPES_top_mo_873244447	dbo	default
TOPES_top_mo_889244504	dbo	default
TOPES_top_ru_809244219	dbo	default
TRASPASOEX_tabo_c_176298069	dbo	default
TRASPASOEX_tabo_e_192298126	dbo	default
TRASPASOEX_tabo_f_208298183	dbo	default
TRASPASOEX_tabo_i_240298297	dbo	default
TRASPASOEX_tabo_l_288298468	dbo	default
TRASPASOEX_tabo_m_96297784	dbo	default
TRASPASOEX_tabo_o_144297955	dbo	default
TRASPASOEX_tabo_p_16297499	dbo	default
TRASPASOEX_tabo_p_2099780919	dbo	default
TRASPASOEX_tabo_p_2115780976	dbo	default
TRASPASOEX_tabo_p_297442	dbo	default
TRASPASOEX_tabo_p_32297556	dbo	default
TRASPASOEX_tabo_p_48297613	dbo	default
TRASPASOEX_tabo_p_64297670	dbo	default
TRASPASOEX_tabo_p_80297727	dbo	default
TRASPASOEX_tabo_r_224298240	dbo	default
TRASPASOEX_tabo_t_112297841	dbo	default
TRASPASOEX_tabo_t_128297898	dbo	default
TRASPASOEX_tabo_t_160298012	dbo	default
TRASPASOEX_tcontr_256298354	dbo	default
TRASPASOEX_tcorre_272298411	dbo	default
TRASPASOEX_texs_r_2131781033	dbo	default
TRASPASOFU_fld_tr_127451201	dbo	default
TRASPASOFU_fld_tr_143451258	dbo	default
TRASPASORE_fld_tr_1004825023	dbo	default
TRASPASORE_fld_tr_1020825080	dbo	default
TRASPASORE_fld_tr_1036825137	dbo	default
TRASPASORE_fld_tr_1052825194	dbo	default
TRASPASORE_fld_tr_1068825251	dbo	default
TRASPASORE_fld_tr_1084825308	dbo	default
TRASPASORE_fld_tr_108821831	dbo	default
TRASPASORE_fld_tr_1100825365	dbo	default
TRASPASORE_fld_tr_1116825422	dbo	default
TRASPASORE_fld_tr_1132825479	dbo	default
TRASPASORE_fld_tr_124821888	dbo	default
TRASPASORE_fld_tr_12821489	dbo	default
TRASPASORE_fld_tr_140821945	dbo	default
TRASPASORE_fld_tr_156822002	dbo	default
TRASPASORE_fld_tr_172822059	dbo	default
TRASPASORE_fld_tr_188822116	dbo	default
TRASPASORE_fld_tr_1968304453	dbo	default
TRASPASORE_fld_tr_1984304510	dbo	default
TRASPASORE_fld_tr_2000304567	dbo	default
TRASPASORE_fld_tr_2016304624	dbo	default
TRASPASORE_fld_tr_2032304681	dbo	default
TRASPASORE_fld_tr_204822173	dbo	default
TRASPASORE_fld_tr_2048304738	dbo	default
TRASPASORE_fld_tr_2064304795	dbo	default
TRASPASORE_fld_tr_2080304852	dbo	default
TRASPASORE_fld_tr_2096304909	dbo	default
TRASPASORE_fld_tr_2112304966	dbo	default
TRASPASORE_fld_tr_2128305023	dbo	default
TRASPASORE_fld_tr_2144305080	dbo	default
TRASPASORE_fld_tr_220822230	dbo	default
TRASPASORE_fld_tr_236822287	dbo	default
TRASPASORE_fld_tr_252822344	dbo	default
TRASPASORE_fld_tr_268822401	dbo	default
TRASPASORE_fld_tr_284822458	dbo	default
TRASPASORE_fld_tr_28821546	dbo	default
TRASPASORE_fld_tr_300822515	dbo	default
TRASPASORE_fld_tr_316822572	dbo	default
TRASPASORE_fld_tr_332822629	dbo	default
TRASPASORE_fld_tr_348822686	dbo	default
TRASPASORE_fld_tr_364822743	dbo	default
TRASPASORE_fld_tr_380822800	dbo	default
TRASPASORE_fld_tr_396822857	dbo	default
TRASPASORE_fld_tr_412822914	dbo	default
TRASPASORE_fld_tr_428822971	dbo	default
TRASPASORE_fld_tr_444823028	dbo	default
TRASPASORE_fld_tr_44821603	dbo	default
TRASPASORE_fld_tr_460823085	dbo	default
TRASPASORE_fld_tr_476823142	dbo	default
TRASPASORE_fld_tr_492823199	dbo	default
TRASPASORE_fld_tr_508823256	dbo	default
TRASPASORE_fld_tr_524823313	dbo	default
TRASPASORE_fld_tr_540823370	dbo	default
TRASPASORE_fld_tr_556823427	dbo	default
TRASPASORE_fld_tr_572823484	dbo	default
TRASPASORE_fld_tr_588823541	dbo	default
TRASPASORE_fld_tr_604823598	dbo	default
TRASPASORE_fld_tr_60821660	dbo	default
TRASPASORE_fld_tr_620823655	dbo	default
TRASPASORE_fld_tr_636823712	dbo	default
TRASPASORE_fld_tr_652823769	dbo	default
TRASPASORE_fld_tr_668823826	dbo	default
TRASPASORE_fld_tr_684823883	dbo	default
TRASPASORE_fld_tr_700823940	dbo	default
TRASPASORE_fld_tr_716823997	dbo	default
TRASPASORE_fld_tr_732824054	dbo	default
TRASPASORE_fld_tr_748824111	dbo	default
TRASPASORE_fld_tr_764824168	dbo	default
TRASPASORE_fld_tr_76821717	dbo	default
TRASPASORE_fld_tr_780824225	dbo	default
TRASPASORE_fld_tr_796824282	dbo	default
TRASPASORE_fld_tr_812824339	dbo	default
TRASPASORE_fld_tr_828824396	dbo	default
TRASPASORE_fld_tr_844824453	dbo	default
TRASPASORE_fld_tr_860824510	dbo	default
TRASPASORE_fld_tr_876824567	dbo	default
TRASPASORE_fld_tr_892824624	dbo	default
TRASPASORE_fld_tr_908824681	dbo	default
TRASPASORE_fld_tr_924824738	dbo	default
TRASPASORE_fld_tr_92821774	dbo	default
TRASPASORE_fld_tr_940824795	dbo	default
TRASPASORE_fld_tr_956824852	dbo	default
TRASPASORE_fld_tr_972824909	dbo	default
TRASPASORE_fld_tr_988824966	dbo	default
TRA_AGE_tra_ag_110097714	dbo	default
TRA_AGE_tra_ag_78097600	dbo	default
TRA_AGE_tra_ag_94097657	dbo	default
TRA_AGE_tra_co_158097885	dbo	default
TRA_AGE_tra_dn_190097999	dbo	default
TRA_AGE_tra_dn_206098056	dbo	default
TRA_AGE_tra_no_142097828	dbo	default
TRA_AGE_tra_su_126097771	dbo	default
TRA_AGE_tra_te_174097942	dbo	default
TRA_AMB_amb_ca_87861661	dbo	default
TRA_AMB_amb_co_55861547	dbo	default
TRA_AMB_amb_co_71861604	dbo	default
TRA_AMB_amb_co_7861376	dbo	default
TRA_AMB_amb_es_247862231	dbo	default
TRA_AMB_amb_fi_199862060	dbo	default
TRA_AMB_amb_gr_23861433	dbo	default
TRA_AMB_amb_id_2091344796	dbo	default
TRA_AMB_amb_in_167861946	dbo	default
TRA_AMB_amb_mo_103861718	dbo	default
TRA_AMB_amb_ni_119861775	dbo	default
TRA_AMB_amb_po_135861832	dbo	default
TRA_AMB_amb_re_2107344853	dbo	default
TRA_AMB_amb_re_2123344910	dbo	default
TRA_AMB_amb_sg_39861490	dbo	default
TRA_AMB_amb_ti_231862174	dbo	default
TRA_AMB_amb_tr_2139344967	dbo	default
TRA_AMB_amb_ur_183862003	dbo	default
TRA_AMB_amb_va_151861889	dbo	default
TRA_AMB_amb_va_215862117	dbo	default
TRA_AMB_hon_co_279862345	dbo	default
TRA_AMB_hon_gr_263862288	dbo	default
TRA_AMB_hon_or_2075344739	dbo	default
TRA_AMB_rel_me_295862402	dbo	default
TRA_ARANST_tra_ar_1133541503	dbo	default
TRA_ARANST_tra_ar_1149541560	dbo	default
TRA_ARANST_tra_so_1117541446	dbo	default
TRA_CATEG_COD_DE_1362190084	dbo	default
TRA_CATEG_PLANES_1378190141	dbo	default
TRA_CHEQUE_tra_co_373206811	dbo	default
TRA_CHEQUE_tra_fe_437207039	dbo	default
TRA_CHEQUE_tra_fo_357206754	dbo	default
TRA_CHEQUE_tra_fo_469207153	dbo	default
TRA_CHEQUE_tra_mt_421206982	dbo	default
TRA_CHEQUE_tra_nu_389206868	dbo	default
TRA_CHEQUE_tra_nu_405206925	dbo	default
TRA_CHEQUE_tra_pe_341206697	dbo	default
TRA_CHEQUE_tra_re_325206640	dbo	default
TRA_CHEQUE_tra_re_485207210	dbo	default
TRA_CHEQUE_tra_ru_453207096	dbo	default
TRA_CIEST_tra_ci_1304022158	dbo	default
TRA_CIEST_tra_so_1288022101	dbo	default
TRA_CONHOS_tra_co_1621614951	dbo	default
TRA_CONHOS_tra_co_1637615008	dbo	default
TRA_CONHOS_tra_co_1653615065	dbo	default
TRA_CONHOS_tra_co_1669615122	dbo	default
TRA_CONHOS_tra_co_1685615179	dbo	default
TRA_CONHOS_tra_co_1701615236	dbo	default
TRA_CONHOS_tra_co_1717615293	dbo	default
TRA_CONHOS_tra_co_1733615350	dbo	default
TRA_DAH_tra_da_1634855022	dbo	default
TRA_DAH_tra_da_1666855136	dbo	default
TRA_DAH_tra_da_1682855193	dbo	default
TRA_DAH_tra_da_1698855250	dbo	default
TRA_DAH_tra_da_1714855307	dbo	default
TRA_DAH_tra_da_1730855364	dbo	default
TRA_DAH_tra_da_1746855421	dbo	default
TRA_DAH_tra_da_1762855478	dbo	default
TRA_DAH_tra_da_1778855535	dbo	default
TRA_DAH_tra_da_1794855592	dbo	default
TRA_DAH_tra_da_1810855649	dbo	default
TRA_DAH_tra_da_1826855706	dbo	default
TRA_DAH_tra_da_1842855763	dbo	default
TRA_DAH_tra_da_1858855820	dbo	default
TRA_DAH_tra_da_1874855877	dbo	default
TRA_DAH_tra_da_1890855934	dbo	default
TRA_DAH_tra_da_1906855991	dbo	default
TRA_DAH_tra_da_1922856048	dbo	default
TRA_DAH_tra_da_1938856105	dbo	default
TRA_DAH_tra_da_1954856162	dbo	default
TRA_DAH_tra_da_1970856219	dbo	default
TRA_DAH_tra_da_1986856276	dbo	default
TRA_DAH_tra_da_2002856333	dbo	default
TRA_DAH_tra_da_2018856390	dbo	default
TRA_DAH_tra_da_2034856447	dbo	default
TRA_DAH_tra_da_2050856504	dbo	default
TRA_DAH_tra_da_2066856561	dbo	default
TRA_DAH_tra_da_2082856618	dbo	default
TRA_DAH_tra_ea_1650855079	dbo	default
TRA_DAM_tra_da_1011620878	dbo	default
TRA_DAM_tra_da_1027620935	dbo	default
TRA_DAM_tra_da_1043620992	dbo	default
TRA_DAM_tra_da_1059621049	dbo	default
TRA_DAM_tra_da_1075621106	dbo	default
TRA_DAM_tra_da_1091621163	dbo	default
TRA_DAM_tra_da_1107621220	dbo	default
TRA_DAM_tra_da_1123621277	dbo	default
TRA_DAM_tra_da_1139621334	dbo	default
TRA_DAM_tra_da_883620422	dbo	default
TRA_DAM_tra_da_915620536	dbo	default
TRA_DAM_tra_da_931620593	dbo	default
TRA_DAM_tra_da_947620650	dbo	default
TRA_DAM_tra_da_963620707	dbo	default
TRA_DAM_tra_da_979620764	dbo	default
TRA_DAM_tra_da_995620821	dbo	default
TRA_DAM_tra_ea_899620479	dbo	default
TRA_DEPOSI_tra_co_471147005	dbo	default
TRA_DEPOSI_tra_fe_535147233	dbo	default
TRA_DEPOSI_tra_fo_455146948	dbo	default
TRA_DEPOSI_tra_mt_519147176	dbo	default
TRA_DEPOSI_tra_nu_487147062	dbo	default
TRA_DEPOSI_tra_pe_439146891	dbo	default
TRA_DEPOSI_tra_re_423146834	dbo	default
TRA_DEPOSI_tra_re_551147290	dbo	default
TRA_DEPOSI_tra_re_567147347	dbo	default
TRA_DEPOSI_tra_re_583147404	dbo	default
TRA_DEPOSI_tra_ti_503147119	dbo	default
TRA_DVL_tdv_co_139494007	dbo	default
TRA_DVL_tdv_co_299494577	dbo	default
TRA_DVL_tdv_cu_203494235	dbo	default
TRA_DVL_tdv_es_267494463	dbo	default
TRA_DVL_tdv_fe_283494520	dbo	default
TRA_DVL_tdv_fe_315494634	dbo	default
TRA_DVL_tdv_fo_123493950	dbo	default
TRA_DVL_tdv_fo_219494292	dbo	default
TRA_DVL_tdv_fu_155494064	dbo	default
TRA_DVL_tdv_mo_251494406	dbo	default
TRA_DVL_tdv_pe_235494349	dbo	default
TRA_DVL_tdv_ru_171494121	dbo	default
TRA_DVL_tdv_ru_187494178	dbo	default
TRA_DVL_tdv_ti_331494691	dbo	default
TRA_DVL_tdv_ti_363494805	dbo	default
TRA_DVL_tdv_tr_347494748	dbo	default
TRA_EAH_tra_ea_1001960927	dbo	default
TRA_EAH_tra_ea_1017960984	dbo	default
TRA_EAH_tra_ea_1033961041	dbo	default
TRA_EAH_tra_ea_1049961098	dbo	default
TRA_EAH_tra_ea_1065961155	dbo	default
TRA_EAH_tra_ea_1081961212	dbo	default
TRA_EAH_tra_ea_1097961269	dbo	default
TRA_EAH_tra_ea_1113961326	dbo	default
TRA_EAH_tra_ea_1129961383	dbo	default
TRA_EAH_tra_ea_1145961440	dbo	default
TRA_EAH_tra_ea_1161961497	dbo	default
TRA_EAH_tra_ea_1177961554	dbo	default
TRA_EAH_tra_ea_1193961611	dbo	default
TRA_EAH_tra_ea_1209961668	dbo	default
TRA_EAH_tra_ea_1225961725	dbo	default
TRA_EAH_tra_ea_1241961782	dbo	default
TRA_EAH_tra_ea_1257961839	dbo	default
TRA_EAH_tra_ea_1273961896	dbo	default
TRA_EAH_tra_ea_1289961953	dbo	default
TRA_EAH_tra_ea_1305962010	dbo	default
TRA_EAH_tra_ea_1321962067	dbo	default
TRA_EAH_tra_ea_1337962124	dbo	default
TRA_EAH_tra_ea_1353962181	dbo	default
TRA_EAH_tra_ea_1369962238	dbo	default
TRA_EAH_tra_ea_1385962295	dbo	default
TRA_EAH_tra_ea_1401962352	dbo	default
TRA_EAH_tra_ea_1417962409	dbo	default
TRA_EAH_tra_ea_1433962466	dbo	default
TRA_EAH_tra_ea_1449962523	dbo	default
TRA_EAH_tra_ea_1465962580	dbo	default
TRA_EAH_tra_ea_1481962637	dbo	default
TRA_EAH_tra_ea_1497962694	dbo	default
TRA_EAH_tra_ea_1513962751	dbo	default
TRA_EAH_tra_ea_1529962808	dbo	default
TRA_EAH_tra_ea_1545962865	dbo	default
TRA_EAH_tra_ea_1561962922	dbo	default
TRA_EAH_tra_ea_1577962979	dbo	default
TRA_EAH_tra_ea_1593963036	dbo	default
TRA_EAH_tra_ea_1609963093	dbo	default
TRA_EAH_tra_ea_1625963150	dbo	default
TRA_EAH_tra_ea_1641963207	dbo	default
TRA_EAH_tra_ea_1657963264	dbo	default
TRA_EAH_tra_ea_1673963321	dbo	default
TRA_EAH_tra_ea_1689963378	dbo	default
TRA_EAH_tra_ea_1705963435	dbo	default
TRA_EAH_tra_ea_825960300	dbo	default
TRA_EAH_tra_ea_857960414	dbo	default
TRA_EAH_tra_ea_873960471	dbo	default
TRA_EAH_tra_ea_889960528	dbo	default
TRA_EAH_tra_ea_905960585	dbo	default
TRA_EAH_tra_ea_921960642	dbo	default
TRA_EAH_tra_ea_937960699	dbo	default
TRA_EAH_tra_ea_953960756	dbo	default
TRA_EAH_tra_ea_969960813	dbo	default
TRA_EAH_tra_ea_985960870	dbo	default
TRA_EAH_tra_so_841960357	dbo	default
TRA_EAM_tra_ea_129065977	dbo	default
TRA_EAM_tra_ea_145066034	dbo	default
TRA_EAM_tra_ea_161066091	dbo	default
TRA_EAM_tra_ea_177066148	dbo	default
TRA_EAM_tra_ea_193066205	dbo	default
TRA_EAM_tra_ea_209066262	dbo	default
TRA_EAM_tra_ea_225066319	dbo	default
TRA_EAM_tra_ea_241066376	dbo	default
TRA_EAM_tra_ea_257066433	dbo	default
TRA_EAM_tra_ea_273066490	dbo	default
TRA_EAM_tra_ea_289066547	dbo	default
TRA_EAM_tra_ea_305066604	dbo	default
TRA_EAM_tra_ea_321066661	dbo	default
TRA_EAM_tra_ea_337066718	dbo	default
TRA_EAM_tra_ea_353066775	dbo	default
TRA_EAM_tra_ea_369066832	dbo	default
TRA_EAM_tra_ea_385066889	dbo	default
TRA_EAM_tra_ea_401066946	dbo	default
TRA_EAM_tra_ea_417067003	dbo	default
TRA_EAM_tra_ea_433067060	dbo	default
TRA_EAM_tra_ea_449067117	dbo	default
TRA_EAM_tra_ea_465067174	dbo	default
TRA_EAM_tra_ea_481067231	dbo	default
TRA_EAM_tra_ea_497067288	dbo	default
TRA_EAM_tra_ea_513067345	dbo	default
TRA_EAM_tra_ea_529067402	dbo	default
TRA_EAM_tra_ea_545067459	dbo	default
TRA_EAM_tra_ea_561067516	dbo	default
TRA_EAM_tra_ea_577067573	dbo	default
TRA_EAM_tra_ea_593067630	dbo	default
TRA_EAM_tra_ea_609067687	dbo	default
TRA_EAM_tra_ea_625067744	dbo	default
TRA_EAM_tra_ea_97065863	dbo	default
TRA_EAM_tra_so_113065920	dbo	default
TRA_HOJAS_tra_fo_888476425	dbo	default
TRA_HOJAS_tra_fo_904476482	dbo	default
TRA_HOJAS_tra_fo_936476596	dbo	default
TRA_HOJAS_tra_im_1048476995	dbo	default
TRA_HOJAS_tra_mt_1032476938	dbo	default
TRA_HOJAS_tra_pe_872476368	dbo	default
TRA_HOJAS_tra_po_984476767	dbo	default
TRA_HOJAS_tra_pt_920476539	dbo	default
TRA_HOJAS_tra_re_1064477052	dbo	default
TRA_HOJAS_tra_re_856476311	dbo	default
TRA_HOJAS_tra_re_968476710	dbo	default
TRA_HOJAS_tra_se_952476653	dbo	default
TRA_HOJAS_tra_to_1000476824	dbo	default
TRA_HOJAS_tra_to_1016476881	dbo	default
TRA_HON_amb_co_637383571	dbo	default
TRA_HON_hon_ac_397382716	dbo	default
TRA_HON_hon_co_317382431	dbo	default
TRA_HON_hon_co_365382602	dbo	default
TRA_HON_hon_co_381382659	dbo	default
TRA_HON_hon_gr_333382488	dbo	default
TRA_HON_hon_gr_621383514	dbo	default
TRA_HON_hon_ha_413382773	dbo	default
TRA_HON_hon_id_253382203	dbo	default
TRA_HON_hon_in_557383286	dbo	default
TRA_HON_hon_in_589383400	dbo	default
TRA_HON_hon_mi_573383343	dbo	default
TRA_HON_hon_mo_477383001	dbo	default
TRA_HON_hon_ni_493383058	dbo	default
TRA_HON_hon_or_237382146	dbo	default
TRA_HON_hon_pl_429382830	dbo	default
TRA_HON_hon_po_509383115	dbo	default
TRA_HON_hon_re_269382260	dbo	default
TRA_HON_hon_re_285382317	dbo	default
TRA_HON_hon_sg_349382545	dbo	default
TRA_HON_hon_ti_605383457	dbo	default
TRA_HON_hon_tr_301382374	dbo	default
TRA_HON_hon_va_525383172	dbo	default
TRA_HON_hon_va_541383229	dbo	default
TRA_HON_hon_vi_445382887	dbo	default
TRA_HON_hon_vi_461382944	dbo	default
TRA_LDP_tra_fo_1050729177	dbo	default
TRA_LDP_tra_fo_1066729234	dbo	default
TRA_LINEAS_tra_ap_437871008	dbo	default
TRA_LINEAS_tra_ap_453871065	dbo	default
TRA_LINEAS_tra_fo_325870609	dbo	default
TRA_LINEAS_tra_fo_357870723	dbo	default
TRA_LINEAS_tra_fo_389870837	dbo	default
TRA_LINEAS_tra_mt_517871293	dbo	default
TRA_LINEAS_tra_no_469871122	dbo	default
TRA_LINEAS_tra_pe_341870666	dbo	default
TRA_LINEAS_tra_po_501871236	dbo	default
TRA_LINEAS_tra_pt_373870780	dbo	default
TRA_LINEAS_tra_re_309870552	dbo	default
TRA_LINEAS_tra_re_485871179	dbo	default
TRA_LINEAS_tra_re_533871350	dbo	default
TRA_LINEAS_tra_ru_421870951	dbo	default
TRA_LINEAS_tra_se_405870894	dbo	default
TRA_OPA_tra_co_817732397	dbo	default
TRA_OPA_tra_er_721732055	dbo	default
TRA_OPA_tra_er_753732169	dbo	default
TRA_OPA_tra_es_737732112	dbo	default
TRA_OPA_tra_fe_529731371	dbo	default
TRA_OPA_tra_fe_545731428	dbo	default
